SMILES,alpha
CN(C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O,1
CN(C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O,1
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1
CC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,1
COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1
COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,1
CN(C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1)S(C)(=O)=O,0
CN(C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1)S(C)(=O)=O,1
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,0
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,1
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,1
COCC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,1
COCC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,1
CNC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1,0
CNC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,1
CN(C1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O,1
CN(C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O,1
CC(=O)N[C@@H]1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,1
CC(=O)N[C@H]1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,1
CC(=O)N(C)[C@@H]1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,1
CC(=O)N(C)[C@H]1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,1
C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5cccnc5)cc4c32)cc1,1
C=CC(=O)Nc1cccc(-n2c(=O)ccc3oc4ccc(-c5cccnc5)cc4c32)c1,1
CNC(=O)c1c(-c2ccccn2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2cccc(F)c12,0
CNCCNC(=O)c1c(-c2ccccn2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,0
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(C(=O)N2CC(O)C2)c1-c1ccccn1,0
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(C(=O)N2CCNCC2)c1-c1ccccn1,0
CCNC(=O)c1c(-c2ccccn2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,0
CNC(=O)c1c(-c2ccccn2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,0
C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(C(=O)N2CCNCC2)c1-c1ccccc1,1
C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(C(=O)N2CCS(=O)(=O)CC2)c1-c1ccccc1,1
CC(C)NC(=O)c1c(-c2ccccc2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,0
CCNC(=O)c1c(-c2ccccc2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,0
C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(C(=O)N(C)C)c1-c1ccccc1,1
CNC(=O)c1c(-c2ccccc2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,0
C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(C(N)=O)c1-c1ccccc1,0
C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1,0
c1ccc2ncc(-c3ccc4ncncc4c3)cc2c1,1
c1ccc(-c2ncnc3ccc(-c4cnc5ccccc5c4)cc23)cc1,1
COc1ccc(-c2ncnc3ccc(-c4cnc5ccccc5c4)cc23)cc1OC,1
CN1CCN(C(=O)c2cccc(-c3ncnc4ccc(-c5cnc6ccccc6c5)cc34)c2)CC1,1
COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1OC,1
COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1C#N,1
COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1C(F)(F)F,1
COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,1
COc1ccc(-c2ccc3ncnc(-c4cncc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,0
COc1ccc(-c2ccc3ncnc(N4CCC[C@H](C(=O)N5CCN(C)CC5)C4)c3c2)cn1,0
CC(=O)N1CCN(C(=O)c2cccc(-c3ncnc4ccc(-c5cnc6ccccc6c5)cc34)c2)CC1,0
COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)c3c2)cc1C(F)(F)F,1
O=C(CN1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)[C@H]1CCCN1,0
O=C(C[C@@H]1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,0
O=C([C@H]1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,0
O=C([C@@H]1CCCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,0
O=C([C@H]1CCCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,0
N[C@H]1CC[C@@H](C(=O)N2CCN(c3nc(N4CCOCC4)nc(-n4c(C(F)F)nc5ccccc54)n3)CC2)CC1,0
O=C(O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1
O=C(O)[C@H]1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,1
O=C(O)[C@@H]1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,1
NC(=O)CNC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1
NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1
C[C@H](NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)C(N)=O,1
C[C@@H](NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)C(N)=O,1
NC(=O)[C@H](CO)NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1
CC(C)[C@H](NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)C(N)=O,1
NC(=O)CNC(=O)[C@H]1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,1
NC(=O)CNC(=O)[C@@H]1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,1
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,1
NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,1
CC[C@@H](Nc1ncnc2nc[nH]c12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,1
O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,1
O=c1cc(-c2cccc3c2Sc2ccccc2C3)oc(N2CCOCC2)c1,1
COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC,0
CCC(CC)CNc1c(C(N)=O)cnc2ccc(C#N)cc12,1
C[C@@H](Nc1c(C(N)=O)cnc2ccc(C#N)cc12)c1ccc(Cl)cc1,1
C[C@@H](Nc1c(C(N)=O)cnc2ccc(-c3cccnc3)cc12)c1ccc(Cl)cc1,1
COCc1ccc(-c2ccc3ncc(C(N)=O)c(N[C@@H](C)C4CCOCC4)c3c2)cn1,0
COCc1ccc(-c2cc3c(N[C@@H](C)c4ccn(C)n4)c(C(N)=O)cnc3cc2F)cn1,0
COc1ncc(-c2ccc3c(c2)COC3)cc1NS(C)(=O)=O,0
COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1C#N,1
COc1ncc(-c2ccc3ncnc(NCCN4CCCCC4)c3c2)cc1[N+](=O)[O-],0
COc1ncc(-c2ccc3ncnc(NCCN(C)C)c3c2)cc1C#N,0
C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,0
COc1ccc(-c2cc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3c2)cn1,1
COc1ncc(N2CCOc3ccc(CN(C)C)cc32)cc1NS(C)(=O)=O,0
COc1ncc2cc1NS(=O)(=O)CCN(C)Cc1ccc3c(c1)N2CCO3,0
COc1ncc(-c2ccc3ncc(NC(=O)N4CCC[C@H]4C(N)=O)c(=O)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(CCCC(N)=O)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(N)=O)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(CC(F)(F)C(N)=O)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(CCC(N)=O)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(CC4(C(N)=O)CC4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
CCNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NCC(F)(F)F)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NC(C)C)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
CCC(CC)NC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NCCF)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NCCO)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COCCNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NCC(C)C)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NC4COC4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NC4CCC4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NC4CC4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NC4CC4(F)F)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
CCN(CC)C(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)N(C)C(C)C)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)N4CCOCC4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
CCOc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NC)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(C)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
CCc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NC)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(CO)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(COC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(N)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(N(C)C)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4c(C)noc4C)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4sccc4C)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4sc(C)nc4C)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4cccc(C(F)(F)F)c4)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4cccc(Cl)c4Cl)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(Cl)cc4Cl)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c3)cc2c1=O,1
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
CNC(=O)[C@@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
CNC(=O)C(C)Cn1cnc2ccc(-c3cnc(OC(F)(F)F)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
CNC(=O)C(C)Cn1cnc2ccc(-c3cnc(C(F)(F)F)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,1
COc1ncc(-c2ccc3ncn(CC(N)C(N)=O)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
CCC(Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O)C(N)=O,1
COc1ncc(-c2ccc3ncn(CC(C(N)=O)C(C)C)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,1
COc1ncc(-c2ccc3ncnc(Nc4cnn(CCO)c4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c(C(F)F)n1,1
C[C@@H]1COCCN1c1nc(-c2cnc(N)nc2C(F)F)nc(N2CCOCC2)n1,1
Nc1ncc(-c2nc(N3CCOCC3)nc(N3[C@@H]4CC[C@H]3COC4)n2)c(C(F)F)n1,1
Nc1ncc(-c2nc(N3CCOCC3)nc(N3C[C@H]4CC[C@@H](C3)O4)n2)c(C(F)F)n1,1
COc1ncc(-c2cc3c(N4CCOCC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CCOC[C@@H]4C)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CCOC[C@H]4C)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4C[C@@H](C)O[C@@H](C)C4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CC(C)OC(C)C4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CCSCC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CCCCC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CCCC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CCC(OC)CC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CC(OC)C4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CC5CCCC5C4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CC5COCC5C4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CCN(C)CC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2cc3c(N4CCN(C)C(=O)C4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2nc3c(N4CCOCC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2nc3c(N4CCOC[C@@H]4C)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2nc3c(N4CCOC[C@H]4C)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2nc3c(N4CC(C)OC(C)C4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2nc3c(N4CCC(OC)CC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2nc3c(N4CCCCC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2nc3c(N4CCCC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
COc1ncc(-c2nc3c(N4CC5CCCC5C4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,1
Cc1nc(NC(=O)NCCc2cn(CC(F)F)cn2)sc1C#Cc1cccnc1,1
CNC(=O)c1ccc(-c2cnc3cnc(C(=O)N(C)c4ccc(Cl)cc4)cn23)cc1,0
CNC(=O)c1cncc(-c2cnc(Cl)c(NS(=O)(=O)c3ccccc3)c2)c1,0
C/C(=N\Nc1nc(-c2ccccc2)cs1)c1cc2ccccc2o1,0
CCOC(=O)Cc1csc(N/N=C(\C)c2cc3ccccc3o2)n1,0
C/C(=N\Nc1nc(C)cs1)c1cc2ccccc2o1,0
O=S(=O)(c1ccccc1)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
Cc1ccc(S(=O)(=O)N2CCN(c3nc(NCCN4CCOCC4)nc(N4CCOCC4)n3)CC2)cc1,1
Cc1cccc(S(=O)(=O)N2CCN(c3nc(NCCN4CCOCC4)nc(N4CCOCC4)n3)CC2)c1,1
Cc1ccccc1S(=O)(=O)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
COc1ccc(S(=O)(=O)N2CCN(c3nc(NCCN4CCOCC4)nc(N4CCOCC4)n3)CC2)cc1,1
COc1cccc(S(=O)(=O)N2CCN(c3nc(NCCN4CCOCC4)nc(N4CCOCC4)n3)CC2)c1,1
COc1ccccc1S(=O)(=O)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1ccc(O)cc1)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1cccc(O)c1)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1ccccc1O)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCN(c3nc(NCCN4CCOCC4)nc(N4CCOCC4)n3)CC2)cc1,1
O=[N+]([O-])c1cccc(S(=O)(=O)N2CCN(c3nc(NCCN4CCOCC4)nc(N4CCOCC4)n3)CC2)c1,1
O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1cccc(Cl)c1)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1ccccc1Cl)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1ccc(F)cc1)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1cccc(F)c1)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
O=S(=O)(c1ccccc1F)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,1
Nc1ccc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cn1,1
O=C(CCCCCCn1cnc2c(N3CCOCC3)nc(-c3cccc(CO)c3)nc21)NO,1
Nc1ncc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cn1,1
COc1ncc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cn1,1
Nc1ncc(-c2nc(N3CCOCC3)c3ccn(CCCCCCC(=O)NO)c3n2)cn1,1
CC(C)n1cnc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,1
CC(C)n1cnc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc21,1
C=CC(=O)Nc1cc(Nc2ncnc3ccc(-c4cnc5ccccc5c4)cc23)ccc1C,1
CNS(=O)(=O)N1CC[C@H](N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
CC(C)(C)OC(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
CC(=O)N1CC[C@@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
CNC(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
COC(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(S(C)(=O)=O)C1,1
CNS(=O)(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
CC(C)C(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
CC(C)(O)C(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
CC(C)(N)C(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1,1
CC(C)(C)OC(=O)N1CC[C@](C)(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1,1
CC(C)(C)OC(=O)N1CC[C@](CO)(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1,1
CC(C)C(=O)N1CC[C@](CO)(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1,0
COC(=O)N1CC[C@](CO)(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1,1
CS(=O)(=O)N1CC[C@](CO)(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1,0
Nc1ncc(-c2cc(N[C@@]3(CO)CCN(C(=O)OCC(F)F)C3)nc(N3CCOCC3)n2)cn1,1
COC(=O)N1CC[C@](CO)(Nc2nc(N3CCOCC3)nc(-c3cnc(N)nc3)c2F)C1,1
Nc1ncc(-c2nc(N3CCOCC3)nc(N[C@@]3(CO)CCN(C(=O)OCC(F)F)C3)c2F)cn1,1
C[C@@H]1COCCN1c1nc(-c2cnc(N)cc2C(F)F)nc(N2[C@H](C)COC[C@@H]2C)n1,1
C[C@@H]1COCCN1c1nc(-c2cnc(N)cc2C(F)F)nc(N2CCOCC2(C)C)n1,1
CC(C)NC(=O)CSc1nc(-c2ccc3c(c2)OCO3)nc2cc(=O)[nH]n12,0
O=C(Cc1nnc(-c2ccccn2)o1)NCc1ccc(F)cc1Cl,0
O=C(Cc1nnc(-c2ccc3c(c2)OCO3)o1)NCc1ccc(F)cc1,0
O=C(Cc1nnc(-c2ccc3ncccc3c2)o1)N1CCN(c2ccccc2)CC1,0
O=C(Cc1nnc(-c2ccc3ncccc3c2)o1)Nc1ccc(OC(F)(F)F)cc1,0
O=C(Cc1nnc(-c2ccc3ncccc3c2)o1)Nc1cccc(C(F)(F)F)c1,0
N#Cc1cc(NC(=O)Cc2nnc(-c3ccc4ncccc4c3)o2)ccc1F,0
COc1ccc(NC(=O)Cc2nnc(-c3ccc4ncccc4c3)o2)cc1OC,0
COc1ccc(CNC(=O)Cc2nnc(-c3ccc4ncccc4c3)o2)cc1OC,0
COc1ccccc1CNC(=O)Cc1nnc(-c2ccc3ncccc3c2)o1,0
